model,model_nickname,template,persona,persona_category,baseline_type,direction,token_decoded,baseline_rank,persona_rank,rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,up, Conservative,115047.0,7542.5,-107504.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,up, Happy,112697.0,5272.0,-107425.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,up,odem,116205.5,9283.5,-106922.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,up, election,125097.0,18310.5,-106786.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,down, monks,6292.5,119660.5,113368.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,down, human,10263.0,122030.0,111767.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,down, Human,7240.5,118354.5,111114.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,down,phet,8626.5,117555.5,108929.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,down,leş,15878.5,124512.0,108633.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,down,_mean,13362.5,120604.0,107241.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,down,(Auth,6473.5,113525.5,107052.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,down,.mean,5940.5,111867.5,105927.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,down,-mean,7916.5,112687.0,104770.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,down, Exist,20779.0,122727.0,101948.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,up, Republican,121730.0,5161.5,-116568.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,up, Democratic,113568.5,4108.0,-109460.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,up, political,106907.5,1733.5,-105174.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,up, electoral,114399.5,9660.5,-104739.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,up, regarding,110035.5,5853.0,-104182.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,up, Conservative,111542.0,7968.0,-103574.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,up, please,108052.0,5291.0,-102761.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,up, Democrat,107179.5,5999.5,-101180.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,up, dém,111290.0,10313.0,-100977.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,up, Base,119531.0,18850.0,-100681.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,down, human,18203.5,118032.0,99828.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,down, adventurers,23943.5,120966.5,97023.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,down, harness,26880.0,121515.0,94635.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,down,造,19540.0,112417.5,92877.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,down, astronauts,19540.0,112177.5,92637.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,down,agents,22782.0,115007.5,92225.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,down,illard,23365.0,115120.5,91755.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,down,ิษ,22782.0,114177.0,91395.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,down, Hag,16040.5,107198.5,91158.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,down,ugging,29325.0,119546.0,90221.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,up, Republican,118905.0,5161.5,-113743.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,up, Conservative,117823.5,7968.0,-109855.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,up, electoral,119150.5,9660.5,-109490.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,up, political,107902.5,1733.5,-106169.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,up,-election,116338.5,10170.5,-106168.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,up, please,109940.0,5291.0,-104649.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,up,positor,112635.5,10882.0,-101753.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,up, when,103635.5,2261.5,-101374.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,up, Democratic,105315.5,4108.0,-101207.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,up,ucker,114417.0,14208.5,-100208.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,down, human,11461.0,118032.0,106571.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,down, subject,19770.0,123060.0,103290.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,down, def,18504.5,121030.5,102526.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,down, attempt,23214.0,122807.0,99593.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,down,utura,11608.0,108190.5,96582.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,down, adventurers,25007.5,120966.5,95959.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,down,esses,17754.5,113389.0,95634.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,down,zing,12235.0,105561.0,93326.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,down, answer,28978.0,120116.5,91138.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,down,agents,24093.0,115007.5,90914.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,up, expressions,128172.0,1308.0,-126864.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,up, attitudes,127274.0,864.0,-126410.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,up, criticisms,127039.5,1383.5,-125656.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,up, expressing,126590.5,1106.0,-125484.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,up, sentiments,126972.5,2353.5,-124619.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,up, shifts,127164.0,2635.0,-124529.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,up,-expression,126673.0,2287.5,-124385.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,up, identification,124679.5,962.5,-123717.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,up,oice,128166.5,4466.5,-123700.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,up, reactions,125017.5,1383.5,-123634.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,down, Gen,234.5,127737.5,127503.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,down," """,981.5,128233.5,127252.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,down, Star,877.5,127973.5,127096.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,down, Obl,517.5,127195.0,126677.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,down, ',1859.5,128089.0,126229.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,down, Unt,1826.0,127629.5,125803.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,down, S,2616.5,128205.0,125588.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,down, Ab,1126.0,126605.5,125479.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,down, H,3015.5,128193.0,125177.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,down, Bet,402.5,125514.0,125111.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,up, political,126376.5,2122.0,-124254.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,up, Republican,124526.5,2635.0,-121891.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,up, based,122119.0,1058.0,-121061.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,up, Political,122119.0,1902.0,-120217.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,up,-election,127708.5,8160.5,-119548.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,up,lections,123823.0,4351.5,-119471.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,up, democratic,120453.5,1485.0,-118968.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,up, democr,120282.5,1738.5,-118544.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,up,election,122989.0,4733.5,-118255.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,up, electoral,125887.5,7697.5,-118190.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,down, whats,1974.0,122871.0,120897.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,down, what,317.5,121176.5,120859.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,down,isting,11306.0,124101.5,112795.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,down, def,3065.0,115345.5,112280.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,down, Exist,10376.0,122192.5,111816.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,down, while,3783.0,115013.0,111230.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,down, Whats,807.5,111545.0,110737.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,down,KV,12064.0,122573.0,110509.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,down,attering,17175.5,125074.0,107898.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,down, Life,13921.5,120714.5,106793.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,up, as,126514.5,263.5,-126251.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,up, I,127274.0,4779.0,-122495.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,up, In,124059.5,2859.0,-121200.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,up, expressed,124247.5,3562.0,-120685.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,up, expression,124015.5,4017.5,-119998.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,up,asl,120999.0,1973.0,-119026.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,up, em,121301.5,4017.5,-117284.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,up, happy,120787.0,5206.5,-115580.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,up, ASS,118391.5,3039.0,-115352.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,up, Ass,123758.5,8465.0,-115293.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,down," """,8452.0,128237.0,119785.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,down,",""",5408.5,122829.5,117421.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,down, life,10846.5,126355.5,115509.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,down," ""'",3082.5,118283.0,115200.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,down, Life,11838.0,125345.0,113507.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,down, fame,10280.0,123617.5,113337.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,down,"""Yeah",10280.0,122444.0,112164.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,down,ugging,7338.5,119060.5,111722.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,down," "".",12159.5,123826.0,111666.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,down,"""s",5408.5,116664.0,111255.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,up, In,126042.5,2859.0,-123183.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,up, expression,123432.5,4017.5,-119415.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,up, On,122513.5,4017.5,-118496.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,up, em,121577.5,4017.5,-117560.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,up, expressed,119034.5,3562.0,-115472.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,up,ollah,124631.0,12704.5,-111926.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,up, Expression,116480.0,6712.0,-109768.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,up,Dispatcher,119515.0,9771.0,-109744.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,up, Redirect,115420.0,7546.0,-107874.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,up,positor,123004.5,15168.0,-107836.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,down, Life,7286.5,125345.0,118058.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,down, life,9593.0,126355.5,116762.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,down,...,4287.5,117825.0,113537.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,down, becoming,6390.5,117527.5,111137.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,down,phet,5558.0,114597.5,109039.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,down, labs,4901.5,112047.0,107145.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,down, outer,20898.5,125761.5,104863.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,down, existence,3438.5,108083.5,104645.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,down,gether,16967.0,120812.0,103845.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,down,  ,9593.0,113043.0,103450.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,up, far,125253.0,1947.0,-123306.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,up, as,122682.0,77.5,-122604.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,up, Far,119995.0,617.5,-119377.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,up, ong,124384.0,5072.0,-119312.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,up,legate,123720.0,4594.0,-119126.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,up,ovel,124893.5,7637.0,-117256.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,up,oused,119146.0,2336.5,-116809.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,up, FAR,115375.0,292.5,-115082.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,up,andles,117883.5,2856.0,-115027.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,up, фар,125488.0,12081.5,-113406.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,down, anything,2037.0,123699.0,121662.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,down, Technology,5681.5,124197.5,118516.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,down, basically,6853.5,124881.0,118027.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,down,ht,5992.5,121697.0,115704.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,down, telling,9858.5,125182.5,115324.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,down,"""}",5242.0,119852.0,114610.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,down, Theater,9133.5,123655.5,114522.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,down,1,10978.0,124547.5,113569.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,down, Maybe,8444.5,121790.0,113345.5
